Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive			
7083	Pantera Má Demoníaca	KNIGHT	MONSTER	MELEE	83		AGGR	0	FIRE,ATT_FIRE		0	fire_tiger_boss	0	108	53	81	21	230	283	7993	12	10	88900	133400	46980	73	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	10	0	90	0	0	0	2.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7084	Guardião Infernal	KNIGHT	MONSTER	SPECIAL	84		AGGR	0	FIRE,ATT_FIRE	CURSE	0	fire_man	0	109	82	55	21	182	338	8207	7	5	90200	135200	47700	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	90	0	0	0	2.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0			
7085	Soldado Flamejante	S_KNIGHT	MONSTER	SPECIAL	85		AGGR	0	FIRE,ATT_FIRE	SLOW,CURSE	0	fire_knight	0	129	126	55	21	182	338	12823	7	10	114800	172300	95400	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	0	0	90	0	0	0	2.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0			
7086	Tronco Fantasma	PAWN	MONSTER	MELEE	35			0	ATT_EARTH		0	ent_guru	0	38	25	50	13	59	110	1852	10	9	59200	88800	19740	41	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	1.0	0	5	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7087	Dríade	S_PAWN	MONSTER	MELEE	36			0	ATT_EARTH		0	ent_hu	0	38	50	25	13	78	95	3010	5	9	60800	91200	40600	42	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	1.0	0	10	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7088	Salgueiro Fantasma	S_PAWN	MONSTER	MELEE	38			0	ATT_EARTH		0	ent_red	0	26	39	51	13	63	117	3249	5	9	64000	96000	42840	44	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	1.0	0	15	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7089	Árvore Maligna	KNIGHT	MONSTER	MELEE	40		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_black	0	51	26	39	13	66	122	3500	5	9	67200	100800	45080	46	125	100	100	2000	150	0	0	0	0	3	0	5	10	10	0	10	15	15	0	0	0	0	20	0	1.0	0	15	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7090	Tronco Fantasma	PAWN	MONSTER	MELEE	54			0	ATT_EARTH		0	ent_guru	0	69	52	35	17	110	146	3244	12	7	38200	57300	21700	62	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	1.0	0	5	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7091	Dríade	S_PAWN	MONSTER	MELEE	55			0	ATT_EARTH		0	ent_hu	0	71	53	35	18	112	161	2508	7	2	28300	42400	13260	63	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	1.0	0	10	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7092	Salgueiro Fantasma	S_PAWN	MONSTER	MELEE	56			0	ATT_EARTH		0	ent_red	0	72	54	36	18	113	138	5382	7	7	48200	72300	45000	64	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	1.0	0	15	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7093	Árvore Maligna	KNIGHT	MONSTER	MELEE	57		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_black	0	73	55	37	18	115	140	5542	7	7	49000	73500	45800	65	125	100	100	2000	150	0	0	0	0	3	0	5	10	10	0	10	15	15	0	0	0	0	20	0	1.0	0	15	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7094	Tronco Fantasma	PAWN	MONSTER	MELEE	83			0	ATT_EARTH		0	ent_guru	0	81	107	53	20	176	329	7778	12	10	87500	131400	46260	72	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	1.0	0	5	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7095	Dríade	S_PAWN	MONSTER	MELEE	83			0	ATT_EARTH		0	ent_hu	0	108	53	81	21	230	283	7993	12	10	88900	133400	46980	73	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	1.0	0	10	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7096	Salgueiro Fantasma	S_PAWN	MONSTER	MELEE	84			0	ATT_EARTH		0	ent_red	0	109	82	55	21	182	338	8207	7	5	90200	135200	47700	75	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	1.0	0	15	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7097	Árvore Maligna	KNIGHT	MONSTER	MELEE	85		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_black	0	129	126	55	21	182	338	12823	7	10	0	0	95400	75	125	100	100	2000	150	0	0	0	0	3	0	5	10	10	0	10	15	15	0	0	0	0	20	0	1.0	0	15	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8001	Metin do Sofrimento	KING	STONE	MAGIC	5		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	6	0	0	0	14550	5	1	7600	11400	10	8	104	109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8002	Metin do Combate	KING	STONE	MAGIC	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	12	0	0	0	23250	5	1	13600	20400	30	14	110	114	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8003	Metin da Batalha	KING	STONE	MAGIC	15		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	18	0	0	0	34050	5	1	19600	29400	50	19	115	121	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8004	Metin da Ganância	KING	STONE	MAGIC	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	24	0	0	0	47400	5	1	25600	38400	80	25	122	126	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8005	Metin das Trevas	KING	STONE	MAGIC	25		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	30	0	0	0	63450	5	1	31600	47400	120	30	305	310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8006	Metin da Escuridão	KING	STONE	MAGIC	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	36	0	0	0	80250	5	1	37600	56400	150	35	401	411	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8007	Metin da Inveja	KING	STONE	MAGIC	35		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	42	0	0	0	98700	5	1	43600	65400	180	41	501	507	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8008	Metin da Alma	KING	STONE	MAGIC	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	48	0	0	0	119700	5	1	49600	74400	210	46	601	614	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8009	Metin das Sombras	KING	STONE	MAGIC	45		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	54	0	0	0	142350	5	1	55600	83400	240	52	1301	1310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8010	Metin da Resistência	KING	STONE	MAGIC	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	60	0	0	0	167850	5	1	61600	92400	270	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8011	Metin do Demônio	KING	STONE	MAGIC	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	66	0	0	0	195900	5	1	67600	101400	300	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8012	Metin da Queda	KING	STONE	MAGIC	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	72	0	0	0	226650	5	1	73600	110400	330	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8013	Metin da Morte	KING	STONE	MAGIC	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	78	0	0	0	260250	5	1	79600	119400	360	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8014	Metin da Mutilação	KING	STONE	MAGIC	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	91	0	0	0	296550	5	1	85600	128400	390	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8015	Metin da Resistência	KING	STONE	MAGIC	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	60	0	0	0	167850	5	1	61600	92400	270	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8016	Metin do Demônio	KING	STONE	MAGIC	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	66	0	0	0	195900	5	1	67600	101400	300	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8017	Metin da Queda	KING	STONE	MAGIC	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	72	0	0	0	226650	5	1	73600	110400	330	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8018	Metin da Morte	KING	STONE	MAGIC	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	78	0	0	0	260250	5	1	79600	119400	360	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8019	Metin da Mutilação	KING	STONE	MAGIC	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	91	0	0	0	296550	5	1	85600	128400	390	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8020	Pedra de Shinsu	KING	STONE	MAGIC	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	50	0	0	0	2965500	5	1	96600	140400	390	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8021	Pedra de Jinno	KING	STONE	MAGIC	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	50	0	0	0	2965500	5	1	96600	140400	390	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8022	Pedra de Chonjo	KING	STONE	MAGIC	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	50	0	0	0	2965500	5	1	96600	140400	390	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8023	Pedra do Reino	KING	STONE	MAGIC	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	50	0	0	0	2965500	5	1	96600	140400	390	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8024	Pedra do Vento	KING	STONE	MAGIC	75		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	66	0	0	0	469000	5	1	97600	146400	420	63	2301	2309	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8025	Pedra do Mal	KING	STONE	MAGIC	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	72	0	0	0	584000	5	1	103600	155400	450	68	2308	2313	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8026	Pedra da Visibilidade	KING	STONE	MAGIC	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	78	0	0	0	727000	5	1	109600	164400	480	73	2320	2326	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8027	Pedra do Trovão	KING	STONE	MAGIC	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	91	0	0	0	905000	5	1	119600	174400	510	79	2327	2333	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8031	Metin da Defesa	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8032	Metin do Ataque	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8033	Metin Regeneradora	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8034	Metin Vital	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8035	Metin da Redenção	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8036	Metin da Traição	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	72	0	0	0	584000	5	1	100000	200000	450	68	2504	2514	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8037	Metin do Ressentimento	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8038	Metin Demoníaca Real	KING	STONE	MELEE	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	584000	5	1	100000	200000	450	80	2504	2514	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8039	Metin do Orgulho	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8040	Metin da Malevolência	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	70	0	0	0	250000	5	2	100000	200000	500	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8041	Metin de Chocolate	KING	STONE	MELEE	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	23250	5	1	27200	61200	300	57	9611	9615	0	2000	150	50160	0	0	0	0	0	0	0	32	32	8	11	11	17	32	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8042	Metin de Chocolate	KING	STONE	MELEE	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	47400	5	1	51200	115200	800	111	9621	9625	0	2000	150	50162	0	0	0	0	0	0	0	20	25	14	4	4	29	25	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8043	Metin de Chocolate	KING	STONE	MELEE	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	80250	5	1	75200	169200	1500	181	9631	9635	0	2000	150	50164	0	0	0	0	0	0	0	11	31	19	10	10	38	31	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8044	Metin de Chocolate	KING	STONE	MELEE	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	119700	5	1	99200	223200	2100	221	9641	9645	0	2000	150	50166	0	0	0	0	0	0	0	15	26	16	4	4	33	26	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8045	Metin de Chocolate	KING	STONE	MELEE	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	167850	5	1	123200	277200	2700	282	9651	9655	0	2000	150	50168	0	0	0	0	0	0	0	14	25	18	6	6	36	25	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8046	Metin de Chocolate	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	226650	5	1	147200	331200	3300	363	9661	9665	0	2000	150	50170	0	0	0	0	0	0	0	8	24	16	5	5	33	24	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8047	Metin de Chocolate	KING	STONE	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	296550	5	1	171200	385200	3900	444	9671	9675	0	2000	150	50172	0	0	0	0	0	0	0	8	22	16	5	5	33	22	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8048	Metin de Chocolate	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	584000	5	1	207200	466200	4500	502	9681	9685	0	2000	150	50174	0	0	0	0	0	0	0	27	27	20	4	4	40	27	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8049	Metin de Chocolate	KING	STONE	MELEE	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	905000	5	1	239200	538200	5100	700	9691	9695	0	2000	150	50176	0	0	0	0	0	0	0	13	14	15	3	3	30	14	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8050	Metin de Chocolate	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	145000	5	1	282400	635400	6900	730	9693	9697	0	2000	150	50178	0	0	0	0	0	0	0	13	13	14	3	3	29	13	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8051	Metin da Tristeza	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	95	0	0	0	905000	5	1	207200	466200	510	95	3001	3007	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8052	Metin das Chamas	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	95	0	0	0	905000	5	1	207200	466200	510	95	3051	3057	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8053	Metin da Vaidade	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	100	0	0	0	1200000	5	1	239200	538200	510	100	3041	3047	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8054	Metin da Ira	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	100	0	0	0	1200000	5	1	239200	538200	510	100	3011	3017	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8055	Metin da Calamidade	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	105	0	0	0	1500000	5	1	282400	635400	510	105	3081	3087	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8056	Metin da Maldade	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	105	0	0	0	1500000	5	1	282400	635400	510	105	3031	3037	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8057	Metin da Indolência	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	100	0	0	0	1200000	5	1	239200	538200	510	100	6005	6010	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8058	Metin do Frio	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	100	0	0	0	1200000	5	1	0	0	510	100	6055	6060	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8059	Metin dos Seres Árvore	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	100	0	0	0	705000	5	1	0	0	510	100	6311	6314	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8060	Metin Abóbora	KING	STONE	MELEE	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	100	0	0	0	705000	5	1	0	0	510	100	8616	8616	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
8061	Metin dos Seres Árvore	KING	STONE	MELEE	120		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	100	0	0	0	1600000	5	1	0	0	510	100	6330	6333	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
